Source;Target;Type;Id;Label;Weight
188.15;2.81;Directed;;;1
188.16;2.171;Directed;;;1
188.3;2.171;Directed;;;1
188.17;2.93;Directed;;;1
188.18;2.172;Directed;;;1
188.19;2.128;Directed;;;1
188.20;2.35;Directed;;;1
188.21;2.41;Directed;;;1
188.22;2.92;Directed;;;1
188.20;2.15;Directed;;;1
188.23;2.128;Directed;;;1
188.24;2.124;Directed;;;1
188.25;2.90;Directed;;;1
188.26;2.173;Directed;;;1
188.25;2.34;Directed;;;1
188.27;2.174;Directed;;;1
188.2;2.32;Directed;;;1
188.17;2.144;Directed;;;1
188.28;2.3;Directed;;;1
188.12;2.22;Directed;;;1
188.25;2.128;Directed;;;1
188.29;2.151;Directed;;;1
188.30;2.175;Directed;;;1
188.31;2.72;Directed;;;1
188.32;2.22;Directed;;;1
188.33;2.16;Directed;;;1
188.34;2.85;Directed;;;1
188.0;2.91;Directed;;;1
188.30;2.98;Directed;;;1
188.28;2.76;Directed;;;1
188.35;2.30;Directed;;;1
188.36;2.176;Directed;;;1
194.0;2.12;Directed;;;1
194.1;2.167;Directed;;;1
194.1;2.73;Directed;;;1
194.2;2.43;Directed;;;1
194.0;2.42;Directed;;;1
194.3;2.112;Directed;;;1
194.1;2.135;Directed;;;1
194.4;2.103;Directed;;;1
3.0;2.1;Directed;;;1
3.0;2.0;Directed;;;1
3.1;2.0;Directed;;;1
3.2;2.1;Directed;;;1
3.2;2.0;Directed;;;1
3.3;2.1;Directed;;;1
3.4;2.0;Directed;;;1
3.4;2.1;Directed;;;1
3.5;2.0;Directed;;;1
3.6;2.2;Directed;;;1
3.7;2.0;Directed;;;1
3.8;2.0;Directed;;;1
3.9;2.2;Directed;;;1
3.10;2.0;Directed;;;1
3.11;2.1;Directed;;;1
3.12;2.3;Directed;;;1
3.13;2.3;Directed;;;1
3.14;2.4;Directed;;;1
3.15;2.3;Directed;;;1
3.16;2.2;Directed;;;1
3.7;2.2;Directed;;;1
3.17;2.5;Directed;;;1
3.18;2.0;Directed;;;1
3.19;2.2;Directed;;;1
3.20;2.0;Directed;;;1
3.21;2.6;Directed;;;1
3.22;2.7;Directed;;;1
3.2;2.5;Directed;;;1
3.23;2.3;Directed;;;1
3.24;2.7;Directed;;;1
3.25;2.2;Directed;;;1
3.26;2.4;Directed;;;1
3.27;2.7;Directed;;;1
3.28;2.0;Directed;;;1
3.29;2.6;Directed;;;1
3.30;2.7;Directed;;;1
3.17;2.1;Directed;;;1
3.14;2.5;Directed;;;1
3.31;2.4;Directed;;;1
3.32;2.5;Directed;;;1
3.3;2.7;Directed;;;1
3.33;2.3;Directed;;;1
3.34;2.7;Directed;;;1
3.35;2.7;Directed;;;1
3.31;2.0;Directed;;;1
3.0;2.4;Directed;;;1
3.36;2.8;Directed;;;1
3.37;2.9;Directed;;;1
3.38;2.7;Directed;;;1
3.15;2.9;Directed;;;1
3.39;2.8;Directed;;;1
3.40;2.10;Directed;;;1
3.29;2.3;Directed;;;1
3.41;2.2;Directed;;;1
3.42;2.11;Directed;;;1
3.43;2.7;Directed;;;1
3.44;2.12;Directed;;;1
3.45;2.5;Directed;;;1
3.24;2.1;Directed;;;1
3.46;2.13;Directed;;;1
3.47;2.6;Directed;;;1
3.26;2.5;Directed;;;1
3.48;2.0;Directed;;;1
3.49;2.7;Directed;;;1
3.10;2.4;Directed;;;1
3.50;2.5;Directed;;;1
3.9;2.12;Directed;;;1
3.13;2.11;Directed;;;1
3.51;2.4;Directed;;;1
3.52;2.14;Directed;;;1
3.53;2.10;Directed;;;1
3.54;2.0;Directed;;;1
3.55;2.15;Directed;;;1
3.56;2.6;Directed;;;1
3.57;2.8;Directed;;;1
3.15;2.10;Directed;;;1
3.35;2.14;Directed;;;1
3.5;2.10;Directed;;;1
3.58;2.12;Directed;;;1
3.59;2.8;Directed;;;1
6.0;3.27;Directed;;;1
6.1;3.25;Directed;;;1
6.1;3.11;Directed;;;1
6.2;3.30;Directed;;;1
6.3;3.22;Directed;;;1
6.4;3.60;Directed;;;1
6.5;3.61;Directed;;;1
6.6;3.57;Directed;;;1
6.7;3.2;Directed;;;1
6.3;3.45;Directed;;;1
6.6;3.32;Directed;;;1
6.1;3.61;Directed;;;1
6.7;3.28;Directed;;;1
6.8;3.17;Directed;;;1
6.9;3.38;Directed;;;1
6.10;3.62;Directed;;;1
6.11;3.16;Directed;;;1
6.12;3.20;Directed;;;1
6.13;3.41;Directed;;;1
6.13;3.2;Directed;;;1
6.9;3.42;Directed;;;1
6.14;3.35;Directed;;;1
6.15;3.63;Directed;;;1
6.16;3.57;Directed;;;1
6.17;3.56;Directed;;;1
6.18;3.49;Directed;;;1
6.16;3.26;Directed;;;1
6.19;3.23;Directed;;;1
6.19;3.32;Directed;;;1
6.20;3.53;Directed;;;1
6.21;3.41;Directed;;;1
6.22;3.64;Directed;;;1
6.9;3.28;Directed;;;1
6.12;3.30;Directed;;;1
6.23;3.15;Directed;;;1
6.24;3.65;Directed;;;1
6.25;3.33;Directed;;;1
6.1;3.38;Directed;;;1
6.26;3.53;Directed;;;1
6.27;3.41;Directed;;;1
6.28;3.66;Directed;;;1
6.29;3.40;Directed;;;1
6.30;3.63;Directed;;;1
6.18;3.61;Directed;;;1
6.31;3.32;Directed;;;1
6.32;3.54;Directed;;;1
6.33;3.56;Directed;;;1
6.34;3.52;Directed;;;1
6.35;3.62;Directed;;;1
6.36;3.66;Directed;;;1
6.37;3.67;Directed;;;1
6.38;3.68;Directed;;;1
6.14;3.52;Directed;;;1
6.39;3.49;Directed;;;1
6.40;3.21;Directed;;;1
6.9;3.7;Directed;;;1
6.41;3.55;Directed;;;1
6.39;3.55;Directed;;;1
6.42;3.69;Directed;;;1
6.43;3.68;Directed;;;1
6.44;3.68;Directed;;;1
6.45;3.7;Directed;;;1
6.46;3.57;Directed;;;1
6.47;3.42;Directed;;;1
6.48;3.70;Directed;;;1
6.49;3.63;Directed;;;1
6.22;3.18;Directed;;;1
6.50;3.46;Directed;;;1
6.51;3.41;Directed;;;1
6.52;3.51;Directed;;;1
6.53;3.37;Directed;;;1
6.54;3.31;Directed;;;1
6.55;3.19;Directed;;;1
6.29;3.7;Directed;;;1
6.35;3.49;Directed;;;1
6.26;3.30;Directed;;;1
6.55;3.13;Directed;;;1
6.56;3.24;Directed;;;1
6.10;3.20;Directed;;;1
6.57;3.71;Directed;;;1
6.58;3.37;Directed;;;1
6.59;3.72;Directed;;;1
6.60;3.21;Directed;;;1
6.61;3.27;Directed;;;1
6.62;3.22;Directed;;;1
6.50;3.9;Directed;;;1
6.63;3.38;Directed;;;1
17.0;3.15;Directed;;;1
17.1;3.73;Directed;;;1
17.2;3.68;Directed;;;1
17.3;3.8;Directed;;;1
17.4;3.73;Directed;;;1
17.5;3.74;Directed;;;1
17.6;3.75;Directed;;;1
17.7;3.53;Directed;;;1
17.8;3.57;Directed;;;1
17.9;3.24;Directed;;;1
17.10;3.64;Directed;;;1
17.11;3.38;Directed;;;1
17.12;3.66;Directed;;;1
17.3;3.14;Directed;;;1
17.13;3.65;Directed;;;1
17.14;3.63;Directed;;;1
17.1;3.58;Directed;;;1
17.15;3.73;Directed;;;1
17.5;3.64;Directed;;;1
17.2;3.16;Directed;;;1
17.16;3.11;Directed;;;1
17.17;3.23;Directed;;;1
17.15;3.45;Directed;;;1
17.18;3.76;Directed;;;1
17.6;3.41;Directed;;;1
17.19;3.77;Directed;;;1
17.20;3.78;Directed;;;1
17.10;3.62;Directed;;;1
17.21;3.19;Directed;;;1
17.16;3.24;Directed;;;1
17.22;3.42;Directed;;;1
17.23;3.4;Directed;;;1
17.13;3.59;Directed;;;1
17.0;3.78;Directed;;;1
17.24;3.3;Directed;;;1
17.25;3.76;Directed;;;1
17.26;3.49;Directed;;;1
17.1;3.13;Directed;;;1
17.27;3.79;Directed;;;1
17.28;3.42;Directed;;;1
17.18;3.31;Directed;;;1
17.16;3.10;Directed;;;1
17.29;3.80;Directed;;;1
17.2;3.11;Directed;;;1
17.30;3.81;Directed;;;1
17.16;3.4;Directed;;;1
17.11;3.81;Directed;;;1
17.30;3.60;Directed;;;1
17.31;3.44;Directed;;;1
17.32;3.82;Directed;;;1
17.33;3.3;Directed;;;1
17.34;3.58;Directed;;;1
17.35;3.83;Directed;;;1
17.30;3.77;Directed;;;1
17.36;3.75;Directed;;;1
24.0;3.60;Directed;;;1
24.1;3.35;Directed;;;1
24.2;3.26;Directed;;;1
29.0;3.3;Directed;;;1
29.1;3.84;Directed;;;1
29.2;3.38;Directed;;;1
29.3;3.36;Directed;;;1
29.0;3.73;Directed;;;1
29.4;3.85;Directed;;;1
29.5;3.39;Directed;;;1
29.0;3.27;Directed;;;1
29.6;3.30;Directed;;;1
29.7;3.86;Directed;;;1
29.0;3.17;Directed;;;1
29.4;3.28;Directed;;;1
29.8;3.87;Directed;;;1
29.3;3.32;Directed;;;1
29.9;3.88;Directed;;;1
29.10;3.74;Directed;;;1
29.11;3.89;Directed;;;1
29.3;3.56;Directed;;;1
29.12;3.5;Directed;;;1
29.13;3.27;Directed;;;1
29.14;3.35;Directed;;;1
29.15;3.51;Directed;;;1
29.16;3.7;Directed;;;1
29.17;3.9;Directed;;;1
29.18;3.9;Directed;;;1
29.10;3.54;Directed;;;1
29.19;3.55;Directed;;;1
29.16;3.84;Directed;;;1
29.7;3.88;Directed;;;1
29.19;3.56;Directed;;;1
29.20;3.1;Directed;;;1
29.21;3.38;Directed;;;1
29.22;3.6;Directed;;;1
29.19;3.70;Directed;;;1
29.23;3.88;Directed;;;1
29.24;3.90;Directed;;;1
29.25;3.55;Directed;;;1
29.26;3.46;Directed;;;1
29.27;3.62;Directed;;;1
29.28;3.79;Directed;;;1
29.28;3.82;Directed;;;1
29.29;3.78;Directed;;;1
29.30;3.80;Directed;;;1
29.10;3.46;Directed;;;1
29.26;3.35;Directed;;;1
29.17;3.21;Directed;;;1
29.31;3.21;Directed;;;1
29.26;3.63;Directed;;;1
29.32;3.63;Directed;;;1
29.33;3.38;Directed;;;1
29.34;3.90;Directed;;;1
29.35;3.9;Directed;;;1
29.36;3.14;Directed;;;1
29.37;3.91;Directed;;;1
29.38;3.14;Directed;;;1
29.39;3.92;Directed;;;1
29.40;3.93;Directed;;;1
29.41;3.94;Directed;;;1
29.42;3.11;Directed;;;1
29.43;3.48;Directed;;;1
29.36;3.30;Directed;;;1
29.17;3.92;Directed;;;1
29.44;3.95;Directed;;;1
29.9;3.21;Directed;;;1
29.45;3.27;Directed;;;1
29.46;3.27;Directed;;;1
29.47;3.23;Directed;;;1
29.48;3.31;Directed;;;1
29.49;3.70;Directed;;;1
29.50;3.28;Directed;;;1
29.6;3.40;Directed;;;1
29.51;3.49;Directed;;;1
29.21;3.30;Directed;;;1
29.25;3.48;Directed;;;1
29.18;3.69;Directed;;;1
29.52;3.73;Directed;;;1
29.36;3.54;Directed;;;1
29.53;3.50;Directed;;;1
29.54;3.96;Directed;;;1
29.49;3.46;Directed;;;1
29.55;3.49;Directed;;;1
29.56;3.58;Directed;;;1
29.57;3.36;Directed;;;1
29.58;3.47;Directed;;;1
29.59;3.29;Directed;;;1
33.0;3.44;Directed;;;1
33.0;3.16;Directed;;;1
33.1;3.48;Directed;;;1
33.0;3.76;Directed;;;1
33.2;3.65;Directed;;;1
33.3;3.25;Directed;;;1
33.3;3.36;Directed;;;1
33.2;3.35;Directed;;;1
33.1;3.42;Directed;;;1
33.4;3.97;Directed;;;1
33.1;3.55;Directed;;;1
33.5;3.68;Directed;;;1
33.6;3.98;Directed;;;1
33.6;3.33;Directed;;;1
33.7;3.55;Directed;;;1
33.1;3.44;Directed;;;1
33.8;3.99;Directed;;;1
33.9;3.43;Directed;;;1
33.7;3.57;Directed;;;1
33.7;3.62;Directed;;;1
33.10;3.46;Directed;;;1
33.11;3.52;Directed;;;1
33.12;3.22;Directed;;;1
33.13;3.100;Directed;;;1
33.14;3.53;Directed;;;1
33.15;3.101;Directed;;;1
33.6;3.23;Directed;;;1
33.16;3.53;Directed;;;1
33.10;3.42;Directed;;;1
33.17;3.17;Directed;;;1
33.18;3.102;Directed;;;1
33.17;3.79;Directed;;;1
33.19;3.103;Directed;;;1
33.20;3.28;Directed;;;1
33.21;3.103;Directed;;;1
33.18;3.38;Directed;;;1
33.22;3.55;Directed;;;1
33.23;3.104;Directed;;;1
33.24;3.80;Directed;;;1
33.25;3.27;Directed;;;1
33.26;3.105;Directed;;;1
33.27;3.106;Directed;;;1
33.18;3.58;Directed;;;1
33.28;3.8;Directed;;;1
33.16;3.6;Directed;;;1
33.29;3.106;Directed;;;1
33.14;3.58;Directed;;;1
33.30;3.73;Directed;;;1
33.31;3.76;Directed;;;1
33.32;3.107;Directed;;;1
33.33;3.108;Directed;;;1
33.34;3.109;Directed;;;1
33.35;3.69;Directed;;;1
33.23;3.28;Directed;;;1
33.11;3.9;Directed;;;1
33.36;3.22;Directed;;;1
33.28;3.54;Directed;;;1
33.36;3.101;Directed;;;1
33.37;3.40;Directed;;;1
33.38;3.51;Directed;;;1
33.39;3.110;Directed;;;1
33.40;3.100;Directed;;;1
33.41;3.63;Directed;;;1
33.42;3.73;Directed;;;1
33.17;3.44;Directed;;;1
33.43;3.85;Directed;;;1
33.44;3.110;Directed;;;1
33.45;3.41;Directed;;;1
33.41;3.45;Directed;;;1
33.46;3.22;Directed;;;1
33.47;3.106;Directed;;;1
33.48;3.111;Directed;;;1
33.49;3.25;Directed;;;1
33.50;3.31;Directed;;;1
33.51;3.33;Directed;;;1
33.1;3.23;Directed;;;1
33.52;3.9;Directed;;;1
33.24;3.78;Directed;;;1
52.0;3.111;Directed;;;1
52.0;3.41;Directed;;;1
52.1;3.24;Directed;;;1
52.2;3.105;Directed;;;1
52.3;3.112;Directed;;;1
52.3;3.36;Directed;;;1
52.0;3.67;Directed;;;1
52.0;3.95;Directed;;;1
52.4;3.68;Directed;;;1
52.5;3.18;Directed;;;1
52.2;3.84;Directed;;;1
52.6;3.61;Directed;;;1
52.7;3.113;Directed;;;1
52.3;3.75;Directed;;;1
52.8;3.64;Directed;;;1
52.4;3.28;Directed;;;1
52.9;3.114;Directed;;;1
52.10;3.103;Directed;;;1
52.11;3.67;Directed;;;1
52.1;3.71;Directed;;;1
52.12;3.115;Directed;;;1
52.13;3.116;Directed;;;1
52.13;3.44;Directed;;;1
52.14;3.24;Directed;;;1
52.1;3.55;Directed;;;1
52.15;3.2;Directed;;;1
52.16;3.95;Directed;;;1
52.17;3.117;Directed;;;1
52.18;3.31;Directed;;;1
52.19;3.117;Directed;;;1
52.2;3.44;Directed;;;1
52.20;3.65;Directed;;;1
52.21;3.2;Directed;;;1
52.5;3.76;Directed;;;1
52.22;3.70;Directed;;;1
52.23;3.13;Directed;;;1
52.24;3.51;Directed;;;1
52.25;3.0;Directed;;;1
52.3;3.53;Directed;;;1
52.7;3.76;Directed;;;1
52.26;3.28;Directed;;;1
52.27;3.118;Directed;;;1
52.28;3.18;Directed;;;1
52.20;3.101;Directed;;;1
52.29;3.62;Directed;;;1
52.8;3.8;Directed;;;1
52.30;3.52;Directed;;;1
52.31;3.76;Directed;;;1
52.32;3.73;Directed;;;1
52.33;3.87;Directed;;;1
52.34;3.40;Directed;;;1
52.35;3.87;Directed;;;1
52.36;3.88;Directed;;;1
52.26;3.109;Directed;;;1
52.2;3.80;Directed;;;1
52.37;3.82;Directed;;;1
52.38;3.119;Directed;;;1
52.39;3.2;Directed;;;1
52.13;3.87;Directed;;;1
52.40;3.120;Directed;;;1
52.41;3.59;Directed;;;1
52.40;3.43;Directed;;;1
52.31;3.34;Directed;;;1
56.0;3.121;Directed;;;1
56.1;3.32;Directed;;;1
56.2;3.122;Directed;;;1
56.2;3.56;Directed;;;1
56.3;3.33;Directed;;;1
56.4;3.97;Directed;;;1
56.5;3.47;Directed;;;1
56.6;3.7;Directed;;;1
56.7;3.8;Directed;;;1
56.0;3.3;Directed;;;1
56.8;3.123;Directed;;;1
56.8;3.9;Directed;;;1
56.4;3.123;Directed;;;1
56.9;3.66;Directed;;;1
56.0;3.12;Directed;;;1
56.10;3.16;Directed;;;1
56.11;3.57;Directed;;;1
56.12;3.64;Directed;;;1
56.13;3.6;Directed;;;1
56.14;3.20;Directed;;;1
56.15;3.7;Directed;;;1
56.16;3.82;Directed;;;1
56.2;3.19;Directed;;;1
56.1;3.97;Directed;;;1
56.17;3.83;Directed;;;1
56.16;3.41;Directed;;;1
56.18;3.109;Directed;;;1
56.3;3.101;Directed;;;1
56.19;3.27;Directed;;;1
56.20;3.93;Directed;;;1
56.21;3.80;Directed;;;1
56.22;3.32;Directed;;;1
56.23;3.50;Directed;;;1
56.24;3.124;Directed;;;1
56.25;3.18;Directed;;;1
56.5;3.63;Directed;;;1
56.26;3.108;Directed;;;1
56.8;3.53;Directed;;;1
56.27;3.67;Directed;;;1
56.28;3.68;Directed;;;1
56.29;3.125;Directed;;;1
56.30;3.22;Directed;;;1
56.31;3.2;Directed;;;1
56.32;3.24;Directed;;;1
56.33;3.126;Directed;;;1
56.34;3.14;Directed;;;1
56.14;3.106;Directed;;;1
56.35;3.10;Directed;;;1
56.36;3.19;Directed;;;1
56.29;3.54;Directed;;;1
56.37;3.56;Directed;;;1
56.38;3.0;Directed;;;1
56.34;3.83;Directed;;;1
56.28;3.114;Directed;;;1
56.31;3.15;Directed;;;1
56.14;3.10;Directed;;;1
56.39;3.127;Directed;;;1
56.40;3.128;Directed;;;1
56.41;3.41;Directed;;;1
56.42;3.91;Directed;;;1
56.43;3.44;Directed;;;1
56.44;3.21;Directed;;;1
56.36;3.93;Directed;;;1
56.45;3.129;Directed;;;1
56.33;3.91;Directed;;;1
56.46;3.110;Directed;;;1
59.0;3.49;Directed;;;1
59.1;3.32;Directed;;;1
59.2;3.16;Directed;;;1
59.3;3.58;Directed;;;1
59.0;3.90;Directed;;;1
59.4;3.130;Directed;;;1
59.5;3.131;Directed;;;1
59.6;3.132;Directed;;;1
59.7;3.34;Directed;;;1
59.8;3.82;Directed;;;1
59.8;3.57;Directed;;;1
59.9;3.109;Directed;;;1
59.9;3.78;Directed;;;1
59.10;3.133;Directed;;;1
59.11;3.100;Directed;;;1
59.12;3.56;Directed;;;1
59.13;3.8;Directed;;;1
59.10;3.81;Directed;;;1
59.14;3.129;Directed;;;1
59.15;3.134;Directed;;;1
59.16;3.65;Directed;;;1
59.7;3.104;Directed;;;1
59.17;3.9;Directed;;;1
59.18;3.58;Directed;;;1
59.19;3.135;Directed;;;1
59.20;3.136;Directed;;;1
59.21;3.137;Directed;;;1
59.6;3.70;Directed;;;1
59.22;3.0;Directed;;;1
59.23;3.12;Directed;;;1
59.24;3.138;Directed;;;1
59.25;3.17;Directed;;;1
59.12;3.129;Directed;;;1
59.26;3.95;Directed;;;1
59.27;3.139;Directed;;;1
59.28;3.139;Directed;;;1
59.29;3.76;Directed;;;1
59.1;3.96;Directed;;;1
59.30;3.140;Directed;;;1
59.20;3.118;Directed;;;1
59.31;3.10;Directed;;;1
59.32;3.141;Directed;;;1
59.33;3.54;Directed;;;1
59.34;3.115;Directed;;;1
59.35;3.142;Directed;;;1
59.8;3.94;Directed;;;1
59.36;3.143;Directed;;;1
59.37;3.121;Directed;;;1
59.38;3.43;Directed;;;1
59.35;3.50;Directed;;;1
59.39;3.144;Directed;;;1
59.40;3.69;Directed;;;1
59.41;3.48;Directed;;;1
59.42;3.9;Directed;;;1
59.43;3.116;Directed;;;1
59.44;3.137;Directed;;;1
59.45;3.110;Directed;;;1
59.46;3.61;Directed;;;1
59.47;3.123;Directed;;;1
59.48;3.25;Directed;;;1
59.49;3.145;Directed;;;1
59.50;3.146;Directed;;;1
59.2;3.140;Directed;;;1
59.30;3.0;Directed;;;1
59.51;3.121;Directed;;;1
63.0;3.36;Directed;;;1
63.1;3.30;Directed;;;1
63.2;3.147;Directed;;;1
63.3;3.59;Directed;;;1
63.4;3.82;Directed;;;1
63.5;3.97;Directed;;;1
63.4;3.103;Directed;;;1
63.6;3.5;Directed;;;1
63.7;3.148;Directed;;;1
63.7;3.40;Directed;;;1
63.8;3.149;Directed;;;1
63.9;3.58;Directed;;;1
63.2;3.70;Directed;;;1
63.10;3.24;Directed;;;1
63.4;3.13;Directed;;;1
63.11;3.19;Directed;;;1
63.3;3.72;Directed;;;1
63.10;3.129;Directed;;;1
63.6;3.64;Directed;;;1
63.11;3.25;Directed;;;1
63.12;3.150;Directed;;;1
63.3;3.107;Directed;;;1
63.13;3.147;Directed;;;1
63.13;3.125;Directed;;;1
63.14;3.123;Directed;;;1
63.15;3.113;Directed;;;1
63.16;3.78;Directed;;;1
63.17;3.59;Directed;;;1
63.9;3.39;Directed;;;1
63.18;3.94;Directed;;;1
63.2;3.106;Directed;;;1
63.19;3.151;Directed;;;1
63.20;3.59;Directed;;;1
63.1;3.151;Directed;;;1
63.18;3.41;Directed;;;1
63.21;3.152;Directed;;;1
65.0;3.63;Directed;;;1
65.0;3.129;Directed;;;1
65.1;3.102;Directed;;;1
65.2;3.73;Directed;;;1
65.3;3.74;Directed;;;1
65.3;3.116;Directed;;;1
65.4;3.153;Directed;;;1
65.5;3.0;Directed;;;1
65.6;3.63;Directed;;;1
65.4;3.141;Directed;;;1
65.7;3.150;Directed;;;1
65.8;3.152;Directed;;;1
65.7;3.82;Directed;;;1
65.9;3.100;Directed;;;1
65.2;3.106;Directed;;;1
65.10;3.154;Directed;;;1
65.0;3.9;Directed;;;1
65.3;3.82;Directed;;;1
65.0;3.2;Directed;;;1
65.7;3.81;Directed;;;1
65.1;3.66;Directed;;;1
65.11;3.23;Directed;;;1
65.6;3.54;Directed;;;1
65.12;3.7;Directed;;;1
65.8;3.151;Directed;;;1
65.13;3.36;Directed;;;1
65.14;3.50;Directed;;;1
65.15;3.71;Directed;;;1
65.5;3.31;Directed;;;1
65.12;3.19;Directed;;;1
65.16;3.155;Directed;;;1
65.6;3.93;Directed;;;1
65.17;3.156;Directed;;;1
65.8;3.84;Directed;;;1
65.18;3.83;Directed;;;1
65.19;3.132;Directed;;;1
65.0;3.4;Directed;;;1
65.20;3.106;Directed;;;1
65.21;3.51;Directed;;;1
65.22;3.42;Directed;;;1
65.1;3.3;Directed;;;1
72.0;3.157;Directed;;;1
72.1;3.72;Directed;;;1
72.2;3.58;Directed;;;1
72.3;3.56;Directed;;;1
72.4;3.70;Directed;;;1
72.1;3.129;Directed;;;1
72.2;3.30;Directed;;;1
72.5;3.17;Directed;;;1
72.6;3.158;Directed;;;1
72.4;3.69;Directed;;;1
72.7;3.159;Directed;;;1
72.3;3.146;Directed;;;1
72.8;3.145;Directed;;;1
72.9;3.143;Directed;;;1
72.10;3.160;Directed;;;1
72.11;3.48;Directed;;;1
72.12;3.8;Directed;;;1
72.13;3.154;Directed;;;1
72.14;3.161;Directed;;;1
72.15;3.162;Directed;;;1
72.3;3.91;Directed;;;1
72.16;3.103;Directed;;;1
72.17;3.163;Directed;;;1
72.18;3.1;Directed;;;1
72.19;3.135;Directed;;;1
72.20;3.164;Directed;;;1
72.21;3.60;Directed;;;1
72.22;3.165;Directed;;;1
72.23;3.166;Directed;;;1
72.24;3.27;Directed;;;1
72.25;3.13;Directed;;;1
72.25;3.118;Directed;;;1
72.26;3.167;Directed;;;1
72.27;3.155;Directed;;;1
72.28;3.168;Directed;;;1
72.7;3.106;Directed;;;1
75.0;3.126;Directed;;;1
75.1;3.87;Directed;;;1
75.2;3.59;Directed;;;1
75.1;3.64;Directed;;;1
75.3;3.164;Directed;;;1
75.4;3.120;Directed;;;1
75.5;3.169;Directed;;;1
75.2;3.77;Directed;;;1
75.6;3.170;Directed;;;1
75.7;3.171;Directed;;;1
75.8;3.90;Directed;;;1
75.7;3.169;Directed;;;1
75.9;3.48;Directed;;;1
75.10;3.141;Directed;;;1
75.10;3.120;Directed;;;1
75.11;3.171;Directed;;;1
75.12;3.172;Directed;;;1
75.13;3.173;Directed;;;1
75.14;3.174;Directed;;;1
75.15;3.175;Directed;;;1
75.3;3.47;Directed;;;1
75.16;3.122;Directed;;;1
75.17;3.118;Directed;;;1
75.10;3.175;Directed;;;1
75.13;3.37;Directed;;;1
75.18;3.176;Directed;;;1
75.19;3.177;Directed;;;1
75.3;3.26;Directed;;;1
75.20;3.87;Directed;;;1
75.21;3.64;Directed;;;1
75.15;3.94;Directed;;;1
75.13;3.74;Directed;;;1
75.22;3.60;Directed;;;1
75.16;3.73;Directed;;;1
75.23;3.178;Directed;;;1
75.24;3.121;Directed;;;1
75.25;3.133;Directed;;;1
75.26;3.135;Directed;;;1
75.27;3.179;Directed;;;1
75.23;3.107;Directed;;;1
75.28;3.38;Directed;;;1
75.29;3.110;Directed;;;1
75.30;3.151;Directed;;;1
75.18;3.132;Directed;;;1
75.28;3.53;Directed;;;1
75.31;3.155;Directed;;;1
75.32;3.180;Directed;;;1
75.33;3.181;Directed;;;1
75.16;3.102;Directed;;;1
75.22;3.32;Directed;;;1
75.34;3.182;Directed;;;1
75.35;3.183;Directed;;;1
75.36;3.11;Directed;;;1
75.37;3.62;Directed;;;1
75.21;3.150;Directed;;;1
75.38;3.79;Directed;;;1
75.39;3.126;Directed;;;1
75.40;3.184;Directed;;;1
88.0;3.163;Directed;;;1
88.1;3.67;Directed;;;1
88.2;3.185;Directed;;;1
88.3;3.68;Directed;;;1
88.4;3.186;Directed;;;1
88.5;3.184;Directed;;;1
88.0;3.61;Directed;;;1
88.6;3.67;Directed;;;1
88.7;3.92;Directed;;;1
88.8;3.0;Directed;;;1
88.9;3.187;Directed;;;1
88.10;3.154;Directed;;;1
88.11;3.188;Directed;;;1
88.12;3.148;Directed;;;1
88.3;3.132;Directed;;;1
88.13;3.74;Directed;;;1
88.6;3.92;Directed;;;1
88.14;3.0;Directed;;;1
88.15;3.144;Directed;;;1
88.16;3.189;Directed;;;1
88.17;3.190;Directed;;;1
88.17;3.31;Directed;;;1
88.3;3.45;Directed;;;1
88.17;3.173;Directed;;;1
88.18;3.58;Directed;;;1
88.19;3.158;Directed;;;1
88.20;3.191;Directed;;;1
88.5;3.153;Directed;;;1
88.21;3.35;Directed;;;1
88.22;3.5;Directed;;;1
88.23;3.192;Directed;;;1
88.24;3.122;Directed;;;1
88.4;3.185;Directed;;;1
88.25;3.38;Directed;;;1
88.26;3.147;Directed;;;1
88.25;3.74;Directed;;;1
88.3;3.15;Directed;;;1
88.27;3.193;Directed;;;1
88.15;3.157;Directed;;;1
88.5;3.141;Directed;;;1
88.27;3.106;Directed;;;1
88.21;3.39;Directed;;;1
88.28;3.124;Directed;;;1
88.24;3.95;Directed;;;1
88.29;3.16;Directed;;;1
88.30;3.138;Directed;;;1
88.15;3.97;Directed;;;1
88.31;3.194;Directed;;;1
88.32;3.148;Directed;;;1
88.33;3.170;Directed;;;1
88.34;3.195;Directed;;;1
88.0;3.96;Directed;;;1
88.35;3.46;Directed;;;1
88.32;3.113;Directed;;;1
88.36;3.15;Directed;;;1
88.37;3.101;Directed;;;1
88.34;3.178;Directed;;;1
88.38;3.1;Directed;;;1
88.39;3.91;Directed;;;1
88.39;3.125;Directed;;;1
88.40;3.75;Directed;;;1
88.38;3.143;Directed;;;1
88.41;3.57;Directed;;;1
88.5;3.192;Directed;;;1
88.42;3.143;Directed;;;1
88.11;3.74;Directed;;;1
88.43;3.196;Directed;;;1
88.44;3.189;Directed;;;1
96.0;3.132;Directed;;;1
96.1;3.121;Directed;;;1
96.1;3.105;Directed;;;1
96.2;3.197;Directed;;;1
96.1;3.77;Directed;;;1
96.2;3.38;Directed;;;1
96.3;3.198;Directed;;;1
96.4;3.99;Directed;;;1
96.5;3.79;Directed;;;1
96.6;3.147;Directed;;;1
96.1;3.107;Directed;;;1
96.7;3.178;Directed;;;1
